time,alpha_a_fr,alpha_b_fr,alpha_c_fr,alpha_a_fl,alpha_b_fl,alpha_c_fl
1741027513.5023787,-0.36537104845046997,0.18268552422523499,0.18268552422523499,0.18952754139900208,-0.3585290312767029,-0.3585290312767029
1741027513.5132837,-0.33471131324768066,0.16735565662384033,0.16735565662384033,0.13948623836040497,-0.3625807464122772,-0.3625807464122772
1741027513.5237615,-0.3017447292804718,0.1508723646402359,0.1508723646402359,0.08717235922813416,-0.36544471979141235,-0.36544471979141235
1741027513.5336246,-0.2693767249584198,0.1346883624792099,0.1346883624792099,0.03692149370908737,-0.3671436011791229,-0.3671436011791229
1741027513.5440793,-0.2334202378988266,0.1167101189494133,0.1167101189494133,-0.01792914606630802,-0.36805951595306396,-0.36805951595306396
1741027513.5535629,-0.1994020640850067,0.09970103204250336,0.09970103204250336,-0.06910520046949387,-0.36820828914642334,-0.36820828914642334
1741027513.5638025,-0.16301743686199188,0.08150871843099594,0.08150871843099594,-0.12325502187013626,-0.3677811622619629,-0.3677811622619629
1741027513.5741708,-0.12202303111553192,0.06101151555776596,0.06101151555776596,-0.18372581899166107,-0.36676037311553955,-0.36676037311553955
1741027513.5840166,-0.08357130736112595,0.04178565368056297,0.04178565368056297,-0.2400774359703064,-0.3654344081878662,-0.3654344081878662
1741027513.593712,-0.04543092101812363,0.022715460509061813,0.022715460509061813,-0.2957446277141571,-0.36389100551605225,-0.36389100551605225
1741027513.603249,-0.007647989317774773,0.0038239946588873863,0.0038239946588873863,-0.3507717251777649,-0.3622437119483948,-0.3622437119483948
1741027513.6129744,0.03099321760237217,-0.015496608801186085,-0.015496608801186085,-0.37876662611961365,-0.3322767913341522,-0.3322767913341522
1741027513.6232255,0.07142744213342667,-0.03571372106671333,-0.03571372106671333,-0.40067604184150696,-0.29353487491607666,-0.29353487491607666
1741027513.633301,0.11078258603811264,-0.05539129301905632,-0.05539129301905632,-0.4217948019504547,-0.25562092661857605,-0.25562092661857605
1741027513.642879,0.14757825434207916,-0.07378912717103958,-0.07378912717103958,-0.4412435293197632,-0.21987614035606384,-0.21987614035606384
1741027513.6528637,0.18501520156860352,-0.09250760078430176,-0.09250760078430176,-0.4606105387210846,-0.18308775126934052,-0.18308775126934052
1741027513.6624482,0.21965652704238892,-0.10982826352119446,-0.10982826352119446,-0.4780215322971344,-0.14853672683238983,-0.14853672683238983
1741027513.672825,0.25617265701293945,-0.12808632850646973,-0.12808632850646973,-0.4956708252429962,-0.11141186207532883,-0.11141186207532883
1741027513.6829808,0.29015713930130005,-0.14507856965065002,-0.14507856965065002,-0.511242151260376,-0.0760064646601677,-0.0760064646601677
1741027513.6925764,0.32047659158706665,-0.16023829579353333,-0.16023829579353333,-0.5242183804512024,-0.0435035303235054,-0.0435035303235054
1741027513.7036467,0.35304737091064453,-0.17652368545532227,-0.17652368545532227,-0.5368715524673462,-0.007300525438040495,-0.007300525438040495
1741027513.7135463,0.38027963042259216,-0.19013981521129608,-0.19013981521129608,-0.5460628867149353,0.024356577545404434,0.024356577545404434
1741027513.7238827,0.4060189127922058,-0.2030094563961029,-0.2030094563961029,-0.5531220436096191,0.05590634047985077,0.05590634047985077
1741027513.7340155,0.428619921207428,-0.214309960603714,-0.214309960603714,-0.5574477910995483,0.08548212051391602,0.08548212051391602
1741027513.7441897,0.4480903744697571,-0.22404518723487854,-0.22404518723487854,-0.5590717196464539,0.11306381970643997,0.11306381970643997
1741027513.7540503,0.465344101190567,-0.2326720505952835,-0.2326720505952835,-0.5579323768615723,0.14008377492427826,0.14008377492427826
1741027513.7636003,0.4789120554924011,-0.23945602774620056,-0.23945602774620056,-0.5541391968727112,0.1642288863658905,0.1642288863658905
1741027513.774495,0.4908659756183624,-0.2454329878091812,-0.2454329878091812,-0.5466718673706055,0.18962709605693817,0.18962709605693817
1741027513.7850564,0.4993281066417694,-0.2496640533208847,-0.2496640533208847,-0.5357300043106079,0.2132621854543686,0.2132621854543686
1741027513.794578,0.5038660168647766,-0.2519330084323883,-0.2519330084323883,-0.5230948328971863,0.23270419239997864,0.23270419239997864
1741027513.8049223,0.5056249499320984,-0.2528124749660492,-0.2528124749660492,-0.5060970187187195,0.2523404061794281,0.2523404061794281
1741027513.814428,0.4876152575016022,-0.2688356935977936,-0.2688356935977936,-0.5043006539344788,0.2521503269672394,0.2521503269672394
1741027513.825054,0.4634358286857605,-0.2857517898082733,-0.2857517898082733,-0.4994584023952484,0.2497292011976242,0.2497292011976242
1741027513.8359084,0.4353390634059906,-0.3011040687561035,-0.3011040687561035,-0.49096208810806274,0.24548104405403137,0.24548104405403137
1741027513.8468578,0.4034310281276703,-0.3147796392440796,-0.3147796392440796,-0.47880712151527405,0.23940356075763702,0.23940356075763702
1741027513.8567033,0.37151408195495605,-0.32564014196395874,-0.32564014196395874,-0.46476948261260986,0.23238474130630493,0.23238474130630493
1741027513.8661928,0.3382604122161865,-0.3347448408603668,-0.3347448408603668,-0.4486701488494873,0.22433507442474365,0.22433507442474365
1741027513.8766623,0.29868897795677185,-0.3433501124382019,-0.3433501124382019,-0.4280260503292084,0.2140130251646042,0.2140130251646042
1741027513.887143,0.2569742798805237,-0.350401908159256,-0.350401908159256,-0.40491747856140137,0.20245873928070068,0.20245873928070068
1741027513.8966374,0.2154252529144287,-0.35581761598587036,-0.35581761598587036,-0.3808285892009735,0.19041429460048676,0.19041429460048676
1741027513.9073832,0.16775275766849518,-0.36046990752220154,-0.36046990752220154,-0.3521484434604645,0.17607422173023224,0.17607422173023224
1741027513.9176648,0.11761992424726486,-0.36393028497695923,-0.36393028497695923,-0.3210334777832031,0.16051673889160156,0.16051673889160156
1741027513.92833,0.06477635353803635,-0.3663158118724823,-0.3663158118724823,-0.28739479184150696,0.14369739592075348,0.14369739592075348
1741027513.938365,0.013283372856676579,-0.36764606833457947,-0.36764606833457947,-0.2539529502391815,0.12697647511959076,0.12697647511959076
1741027513.9478908,-0.03838218376040459,-0.3681919574737549,-0.3681919574737549,-0.21987318992614746,0.10993659496307373,0.10993659496307373
1741027513.9573598,-0.09000508487224579,-0.3681069016456604,-0.3681069016456604,-0.18540121614933014,0.09270060807466507,0.09270060807466507
1741027513.967197,-0.14437642693519592,-0.367481529712677,-0.367481529712677,-0.14873673021793365,0.07436836510896683,0.07436836510896683
1741027513.9778135,-0.20456360280513763,-0.3663051128387451,-0.3663051128387451,-0.10782768577337265,0.053913842886686325,0.053913842886686325
1741027513.9882329,-0.26313158869743347,-0.3648169934749603,-0.3648169934749603,-0.06779026240110397,0.03389513120055199,0.03389513120055199
1741027513.9980168,-0.32046806812286377,-0.36315974593162537,-0.36315974593162537,-0.028461124747991562,0.014230562373995781,0.014230562373995781
1741027514.007503,-0.36695045232772827,-0.35304564237594604,-0.35304564237594604,0.009269860573112965,-0.004634930286556482,-0.004634930286556482
1741027514.0172427,-0.387937992811203,-0.31610921025276184,-0.31610921025276184,0.04788585379719734,-0.02394292689859867,-0.02394292689859867
1741027514.0277886,-0.4095929265022278,-0.27761560678482056,-0.27761560678482056,0.08798488974571228,-0.04399244487285614,-0.04399244487285614
1741027514.0380201,-0.4310235381126404,-0.23878119885921478,-0.23878119885921478,0.12816156446933746,-0.06408078223466873,-0.06408078223466873
1741027514.047408,-0.4500860273838043,-0.20325610041618347,-0.20325610041618347,0.16455326974391937,-0.08227663487195969,-0.08227663487195969
1741027514.0573635,-0.4689664840698242,-0.16671499609947205,-0.16671499609947205,0.20150098204612732,-0.10075049102306366,-0.10075049102306366
1741027514.0673463,-0.48645731806755066,-0.131110280752182,-0.131110280752182,0.2368980348110199,-0.11844901740550995,-0.11844901740550995
1741027514.0777028,-0.5032074451446533,-0.09466075897216797,-0.09466075897216797,0.27236443758010864,-0.13618221879005432,-0.13618221879005432
1741027514.0881991,-0.5182578563690186,-0.05886663496494293,-0.05886663496494293,0.3062608242034912,-0.1531304121017456,-0.1531304121017456
1741027514.0988798,-0.531710147857666,-0.022799616679549217,-0.022799616679549217,0.33927372097969055,-0.16963686048984528,-0.16963686048984528
1741027514.1097565,-0.5427373647689819,0.012111938558518887,0.012111938558518887,0.3698995113372803,-0.18494975566864014,-0.18494975566864014
1741027514.1201005,-0.5508050322532654,0.044349681586027145,0.044349681586027145,0.39676982164382935,-0.19838491082191467,-0.19838491082191467
1741027514.1303234,-0.5560329556465149,0.07380695641040802,0.07380695641040802,0.4198932647705078,-0.2099466323852539,-0.2099466323852539
1741027514.1405199,-0.5588216781616211,0.10397402197122574,0.10397402197122574,0.4418638050556183,-0.22093190252780914,-0.22093190252780914
1741027514.1500523,-0.5587231516838074,0.12972919642925262,0.12972919642925262,0.45896822214126587,-0.22948411107063293,-0.22948411107063293
1741027514.1599624,-0.5558894276618958,0.15525569021701813,0.15525569021701813,0.47409674525260925,-0.23704837262630463,-0.23704837262630463
1741027514.1697152,-0.5503050684928894,0.1789190024137497,0.1789190024137497,0.486149400472641,-0.2430747002363205,-0.2430747002363205
1741027514.1800535,-0.5414040684700012,0.20217236876487732,0.20217236876487732,0.4957176446914673,-0.24785882234573364,-0.24785882234573364
1741027514.190398,-0.5292595624923706,0.2239246666431427,0.2239246666431427,0.5021228194236755,-0.25106140971183777,-0.25106140971183777
1741027514.1999385,-0.5146536231040955,0.24314706027507782,0.24314706027507782,0.5052004456520081,-0.25260022282600403,-0.25260022282600403
1741027514.2098703,-0.50528883934021,0.252644419670105,0.252644419670105,0.49687460064888,-0.26105862855911255,-0.26105862855911255
1741027514.2196403,-0.5023555159568787,0.25117775797843933,0.25117775797843933,0.4761366546154022,-0.27739661931991577,-0.27739661931991577
1741027514.2297037,-0.4963739514350891,0.24818697571754456,0.24818697571754456,0.4522313177585602,-0.2923295795917511,-0.2923295795917511
1741027514.2400637,-0.48698338866233826,0.24349169433116913,0.24349169433116913,0.4242250621318817,-0.30625003576278687,-0.30625003576278687
1741027514.2496338,-0.4750993251800537,0.23754966259002686,0.23754966259002686,0.39463117718696594,-0.3180178105831146,-0.3180178105831146
1741027514.2591712,-0.46081143617630005,0.23040571808815002,0.23040571808815002,0.3630774915218353,-0.32813966274261475,-0.32813966274261475
1741027514.2689626,-0.44347119331359863,0.22173559665679932,0.22173559665679932,0.32802894711494446,-0.3371778428554535,-0.3371778428554535
1741027514.2788248,-0.4235011637210846,0.2117505818605423,0.2117505818605423,0.29034122824668884,-0.34491050243377686,-0.34491050243377686
1741027514.2893755,-0.3990189731121063,0.19950948655605316,0.19950948655605316,0.2466447353363037,-0.35188373923301697,-0.35188373923301697
1741027514.2990053,-0.3744315803050995,0.18721579015254974,0.18721579015254974,0.2046445608139038,-0.3570028245449066,-0.3570028245449066
1741027514.308746,-0.3473705053329468,0.1736852526664734,0.1736852526664734,0.15995992720127106,-0.3610958158969879,-0.3610958158969879
1741027514.31947,-0.31523555517196655,0.15761777758598328,0.15761777758598328,0.10842285305261612,-0.3644304573535919,-0.3644304573535919
1741027514.3300354,-0.281593918800354,0.140796959400177,0.140796959400177,0.05577804520726204,-0.36661285161972046,-0.36661285161972046
1741027514.341269,-0.24395470321178436,0.12197735160589218,0.12197735160589218,-0.0019493931904435158,-0.3678814470767975,-0.3678814470767975
1741027514.351365,-0.2073482871055603,0.10367414355278015,0.10367414355278015,-0.05720406025648117,-0.3682264983654022,-0.3682264983654022
1741027514.360852,-0.17244821786880493,0.08622410893440247,0.08622410893440247,-0.1092689037322998,-0.3679412305355072,-0.3679412305355072
1741027514.3707058,-0.13520941138267517,0.06760470569133759,0.06760470569133759,-0.1643262803554535,-0.36714041233062744,-0.36714041233062744
1741027514.3805459,-0.0973537340760231,0.04867686703801155,0.04867686703801155,-0.2199116349220276,-0.36594223976135254,-0.36594223976135254
1741027514.3913078,-0.054893169552087784,0.027446584776043892,0.027446584776043892,-0.28194934129714966,-0.3642891049385071,-0.3642891049385071
1741027514.401477,-0.014943055808544159,0.0074715279042720795,0.0074715279042720795,-0.34015169739723206,-0.3625662922859192,-0.3625662922859192
1741027514.4124534,0.02870577946305275,-0.014352889731526375,-0.014352889731526375,-0.3775233030319214,-0.3344646394252777,-0.3344646394252777
1741027514.421934,0.0663854256272316,-0.0331927128136158,-0.0331927128136158,-0.3979531228542328,-0.2983749806880951,-0.2983749806880951
1741027514.4317844,0.10480417311191559,-0.052402086555957794,-0.052402086555957794,-0.41860467195510864,-0.26139840483665466,-0.26139840483665466
1741027514.4423695,0.14554476737976074,-0.07277238368988037,-0.07277238368988037,-0.44017818570137024,-0.22186103463172913,-0.22186103463172913
1741027514.451868,0.18132293224334717,-0.09066146612167358,-0.09066146612167358,-0.4587233066558838,-0.18673890829086304,-0.18673890829086304
1741027514.461567,0.21672365069389343,-0.10836182534694672,-0.10836182534694672,-0.47657009959220886,-0.15148460865020752,-0.15148460865020752
1741027514.471054,0.25013267993927,-0.125066339969635,-0.125066339969635,-0.49281030893325806,-0.11761129647493362,-0.11761129647493362
1741027514.4810414,0.28344637155532837,-0.14172318577766418,-0.14172318577766418,-0.5082444548606873,-0.0830748900771141,-0.0830748900771141
1741027514.4919832,0.31864506006240845,-0.15932253003120422,-0.15932253003120422,-0.523463785648346,-0.04549620300531387,-0.04549620300531387
1741027514.5020683,0.3480450212955475,-0.17402251064777374,-0.17402251064777374,-0.5350322723388672,-0.012964707799255848,-0.012964707799255848
1741027514.51174,0.3755257725715637,-0.18776288628578186,-0.18776288628578186,-0.5445695519447327,0.01871909201145172,0.01871909201145172
1741027514.5223682,0.40202295780181885,-0.20101147890090942,-0.20101147890090942,-0.552154541015625,0.05087992921471596,0.05087992921471596
1741027514.5331783,0.4266648590564728,-0.2133324295282364,-0.2133324295282364,-0.5571624040603638,0.0828348696231842,0.0828348696231842
1741027514.543805,0.4480555057525635,-0.22402775287628174,-0.22402775287628174,-0.5590711832046509,0.11301209032535553,0.11301209032535553
1741027514.553407,0.4644107520580292,-0.2322053760290146,-0.2322053760290146,-0.5580803751945496,0.1385357528924942,0.1385357528924942
1741027514.5631988,0.47840237617492676,-0.23920118808746338,-0.23920118808746338,-0.5543502569198608,0.1632532924413681,0.1632532924413681
1741027514.5728326,0.48940178751945496,-0.24470089375972748,-0.24470089375972748,-0.5479245185852051,0.18617817759513855,0.18617817759513855
1741027514.5828118,0.497822105884552,-0.248911052942276,-0.248911052942276,-0.5383533835411072,0.20837974548339844,0.20837974548339844
1741027514.5931187,0.5033637881278992,-0.2516818940639496,-0.2516818940639496,-0.5251661539077759,0.22987952828407288,0.22987952828407288
1741027514.6035628,0.5055755972862244,-0.2527877986431122,-0.2527877986431122,-0.50882887840271,0.2495345026254654,0.2495345026254654
1741027514.613089,0.4903073310852051,-0.266663134098053,-0.266663134098053,-0.5046469569206238,0.2523234784603119,0.2523234784603119
1741027514.6225681,0.46949881315231323,-0.2818940281867981,-0.2818940281867981,-0.5009285807609558,0.2504642903804779,0.2504642903804779
1741027514.6323404,0.4451177716255188,-0.29617786407470703,-0.29617786407470703,-0.4941971004009247,0.24709855020046234,0.24709855020046234
1741027514.642897,0.41533586382865906,-0.3100585341453552,-0.3100585341453552,-0.4835962653160095,0.24179813265800476,0.24179813265800476
1741027514.6529608,0.3845682144165039,-0.32148414850234985,-0.32148414850234985,-0.47070157527923584,0.23535078763961792,0.23535078763961792
1741027514.6623306,0.35232508182525635,-0.3311314880847931,-0.3311314880847931,-0.45563772320747375,0.22781886160373688,0.22781886160373688
1741027514.671992,0.316592276096344,-0.33971866965293884,-0.33971866965293884,-0.43754062056541443,0.21877031028270721,0.21877031028270721
1741027514.6820083,0.2774133086204529,-0.34717366099357605,-0.34717366099357605,-0.4163913130760193,0.20819565653800964,0.20819565653800964
1741027514.6927044,0.23251435160636902,-0.3537612557411194,-0.3537612557411194,-0.39085039496421814,0.19542519748210907,0.19542519748210907
1741027514.7035353,0.18442131578922272,-0.3590105473995209,-0.3590105473995209,-0.3622879087924957,0.18114395439624786,0.18114395439624786
1741027514.713775,0.1360539197921753,-0.36280813813209534,-0.36280813813209534,-0.3325746953487396,0.1662873476743698,0.1662873476743698
1741027514.72391,0.08714362233877182,-0.36544597148895264,-0.36544597148895264,-0.30172640085220337,0.15086320042610168,0.15086320042610168
1741027514.7342675,0.033787306398153305,-0.36722034215927124,-0.36722034215927124,-0.26733842492103577,0.13366921246051788,0.13366921246051788
1741027514.7453554,-0.02475406974554062,-0.36811524629592896,-0.36811524629592896,-0.22890743613243103,0.11445371806621552,0.11445371806621552
1741027514.755408,-0.0782679095864296,-0.36817437410354614,-0.36817437410354614,-0.1932709813117981,0.09663549065589905,0.09663549065589905
1741027514.7647495,-0.13096025586128235,-0.367679625749588,-0.367679625749588,-0.1578129231929779,0.07890646159648895,0.07890646159648895
1741027514.7746153,-0.18626704812049866,-0.36670732498168945,-0.36670732498168945,-0.1202935203909874,0.0601467601954937,0.0601467601954937
1741027514.7843635,-0.24182476103305817,-0.3653889000415802,-0.3653889000415802,-0.08237609267234802,0.04118804633617401,0.04118804633617401
1741027514.7950623,-0.30354857444763184,-0.36366239190101624,-0.36366239190101624,-0.0400758720934391,0.02003793604671955,0.02003793604671955
1741027514.804905,-0.36047613620758057,-0.36194828152656555,-0.36194828152656555,-0.0009814321529120207,0.0004907160764560103,0.0004907160764560103
1741027514.8146813,-0.38241350650787354,-0.3258545696735382,-0.3258545696735382,0.037705954164266586,-0.018852977082133293,-0.018852977082133293
1741027514.824201,-0.4027678072452545,-0.2898103594779968,-0.2898103594779968,0.07530495524406433,-0.037652477622032166,-0.037652477622032166
1741027514.8340151,-0.4232400059700012,-0.25299668312072754,-0.25299668312072754,0.11349553614854813,-0.05674776807427406,-0.05674776807427406
1741027514.8452418,-0.44569364190101624,-0.21154536306858063,-0.21154536306858063,0.1560988575220108,-0.0780494287610054,-0.0780494287610054
1741027514.856405,-0.46683409810066223,-0.17092706263065338,-0.17092706263065338,0.19727134704589844,-0.09863567352294922,-0.09863567352294922
1741027514.8659482,-0.48423463106155396,-0.135753333568573,-0.135753333568573,0.2323208600282669,-0.11616043001413345,-0.11616043001413345
1741027514.875501,-0.49996498227119446,-0.10194666683673859,-0.10194666683673859,0.2653455436229706,-0.1326727718114853,-0.1326727718114853
1741027514.8851976,-0.5143967270851135,-0.0684107169508934,-0.0684107169508934,0.297324001789093,-0.1486620008945465,-0.1486620008945465
1741027514.8957121,-0.5280133485794067,-0.0332406684756279,-0.0332406684756279,0.3298484683036804,-0.1649242341518402,-0.1649242341518402
1741027514.9058852,-0.5392088294029236,0.0001623740536160767,0.0001623740536160767,0.3595808148384094,-0.1797904074192047,-0.1797904074192047
1741027514.9154472,-0.5475517511367798,0.03024677187204361,0.03024677187204361,0.38519901037216187,-0.19259950518608093,-0.19259950518608093
1741027514.9251626,-0.553825318813324,0.05978747457265854,0.05978747457265854,0.40907520055770874,-0.20453760027885437,-0.20453760027885437
1741027514.9361079,-0.5580199956893921,0.0915457084774971,0.0915457084774971,0.43304380774497986,-0.21652190387248993,-0.21652190387248993
1741027514.946314,-0.5590701103210449,0.11913125962018967,0.11913125962018967,0.45213425159454346,-0.22606712579727173,-0.22606712579727173
1741027514.9567647,-0.5571137070655823,0.14718016982078552,0.14718016982078552,0.46952924132347107,-0.23476462066173553,-0.23476462066173553
1741027514.9662614,-0.5526188015937805,0.17064623534679413,0.17064623534679413,0.48217669129371643,-0.24108834564685822,-0.24108834564685822
1741027514.9760602,-0.5451474785804749,0.19354994595050812,0.19354994595050812,0.49246492981910706,-0.24623246490955353,-0.24623246490955353
1741027514.9862118,-0.5344235897064209,0.21556031703948975,0.21556031703948975,0.49998927116394043,-0.24999463558197021,-0.24999463558197021
1741027514.9969587,-0.5197861790657043,0.23698754608631134,0.23698754608631134,0.5045158267021179,-0.25225791335105896,-0.25225791335105896
1741027515.0074399,-0.5055455565452576,0.2527727782726288,0.2527727782726288,0.5014359354972839,-0.2568823993206024,-0.2568823993206024
1741027515.0169308,-0.5034667253494263,0.25173336267471313,0.25173336267471313,0.4821666181087494,-0.27303346991539,-0.27303346991539
1741027515.0268602,-0.4982973635196686,0.2491486817598343,0.2491486817598343,0.45902276039123535,-0.2884232997894287,-0.2884232997894287
1741027515.0363853,-0.4904993176460266,0.2452496588230133,0.2452496588230133,0.43400105834007263,-0.3017479181289673,-0.3017479181289673
1741027515.0468144,-0.4789575934410095,0.23947879672050476,0.23947879672050476,0.40379515290260315,-0.31464123725891113,-0.31464123725891113
1741027515.0572808,-0.4638490378856659,0.23192451894283295,0.23192451894283295,0.3695342540740967,-0.32623928785324097,-0.32623928785324097
1741027515.0667887,-0.44756269454956055,0.22378134727478027,0.22378134727478027,0.336063414812088,-0.3352805972099304,-0.3352805972099304
1741027515.07652,-0.42827025055885315,0.21413512527942657,0.21413512527942657,0.29914233088493347,-0.34326303005218506,-0.34326303005218506
1741027515.0860407,-0.40708526968955994,0.20354263484477997,0.20354263484477997,0.2607994079589844,-0.34982848167419434,-0.34982848167419434
1741027515.096354,-0.3816477954387665,0.19082389771938324,0.19082389771938324,0.21681274473667145,-0.35565894842147827,-0.35565894842147827
1741027515.1077354,-0.35023778676986694,0.17511889338493347,0.17511889338493347,0.1646319478750229,-0.3607247471809387,-0.3607247471809387
1741027515.1172025,-0.3221883773803711,0.16109418869018555,0.16109418869018555,0.11945682018995285,-0.3638257682323456,-0.3638257682323456
1741027515.126954,-0.29141971468925476,0.14570985734462738,0.14570985734462738,0.0710379108786583,-0.36609163880348206,-0.36609163880348206
1741027515.1374571,-0.25678932666778564,0.12839466333389282,0.12839466333389282,0.01761719398200512,-0.3675667941570282,-0.3675667941570282
1741027515.1483655,-0.21849887073040009,0.10924943536520004,0.10924943536520004,-0.04045141115784645,-0.36819973587989807,-0.36819973587989807
1741027515.158817,-0.17998071014881134,0.08999035507440567,0.08999035507440567,-0.09807450324296951,-0.3680455684661865,-0.3680455684661865
1741027515.1683276,-0.14428450167179108,0.07214225083589554,0.07214225083589554,-0.15094831585884094,-0.36737507581710815,-0.36737507581710815
1741027515.1781614,-0.10665644705295563,0.053328223526477814,0.053328223526477814,-0.20628096163272858,-0.3662656247615814,-0.3662656247615814
1741027515.1876252,-0.06947127729654312,0.03473563864827156,0.03473563864827156,-0.2606774568557739,-0.3648843765258789,-0.3648843765258789
1741027515.198208,-0.027840325608849525,0.013920162804424763,0.013920162804424763,-0.3213721811771393,-0.36313265562057495,-0.36313265562057495
1741027515.2086565,0.013900776393711567,-0.0069503881968557835,-0.0069503881968557835,-0.36947065591812134,-0.3486194908618927,-0.3486194908618927
1741027515.2181816,0.05153129994869232,-0.02576564997434616,-0.02576564997434616,-0.38991424441337585,-0.31261730194091797,-0.31261730194091797
1741027515.2287729,0.09319755434989929,-0.046598777174949646,-0.046598777174949646,-0.4123913049697876,-0.27259495854377747,-0.27259495854377747
1741027515.238359,0.1301947832107544,-0.0650973916053772,-0.0650973916053772,-0.43209850788116455,-0.23680631816387177,-0.23680631816387177
1741027515.2487173,0.1694277673959732,-0.0847138836979866,-0.0847138836979866,-0.45260733366012573,-0.19846566021442413,-0.19846566021442413
1741027515.2591348,0.20801660418510437,-0.10400830209255219,-0.10400830209255219,-0.47223496437072754,-0.1602100431919098,-0.1602100431919098
1741027515.2686498,0.2418058216571808,-0.1209029108285904,-0.1209029108285904,-0.48882630467414856,-0.12611758708953857,-0.12611758708953857
1741027515.2784998,0.2752838730812073,-0.13764193654060364,-0.13764193654060364,-0.5045444369316101,-0.0916186273097992,-0.0916186273097992
1741027515.2879968,0.30620455741882324,-0.15310227870941162,-0.15310227870941162,-0.5182338356971741,-0.05892697721719742,-0.05892697721719742
1741027515.2980201,0.3362579345703125,-0.16812896728515625,-0.16812896728515625,-0.5305410623550415,-0.02615416795015335,-0.02615416795015335
1741027515.3081012,0.36565646529197693,-0.18282823264598846,-0.18282823264598846,-0.5413117408752441,0.007172955200076103,0.007172955200076103
1741027515.3182197,0.39220935106277466,-0.19610467553138733,-0.19610467553138733,-0.5495668053627014,0.038747258484363556,0.038747258484363556
1741027515.32768,0.4148351848125458,-0.2074175924062729,-0.2074175924062729,-0.5550582408905029,0.06719455122947693,0.06719455122947693
1741027515.3376477,0.4359826445579529,-0.21799132227897644,-0.21799132227897644,-0.5583400726318359,0.09563390165567398,0.09563390165567398
1741027515.3494945,0.45731791853904724,-0.22865895926952362,-0.22865895926952362,-0.5588502883911133,0.12712658941745758,0.12712658941745758
1741027515.3604567,0.4745173752307892,-0.2372586876153946,-0.2372586876153946,-0.5557568669319153,0.1560191661119461,0.1560191661119461
1741027515.3711789,0.4874914288520813,-0.24374571442604065,-0.24374571442604065,-0.5493834614753723,0.18185366690158844,0.18185366690158844
1741027515.3807402,0.49635279178619385,-0.24817639589309692,-0.24817639589309692,-0.5405460000038147,0.2039831578731537,0.2039831578731537
1741027515.390256,0.5021423697471619,-0.25107118487358093,-0.25107118487358093,-0.5292030572891235,0.22401054203510284,0.22401054203510284
1741027515.4006267,0.5052239298820496,-0.2526119649410248,-0.2526119649410248,-0.5144122242927551,0.2434237152338028,0.2434237152338028
1741027515.4109604,0.49463897943496704,-0.2630176842212677,-0.2630176842212677,-0.5051044225692749,0.25255221128463745,0.25255221128463745
1741027515.4210205,0.4735066294670105,-0.27921485900878906,-0.27921485900878906,-0.5018143653869629,0.25090718269348145,0.25090718269348145
1741027515.4305487,0.44979727268218994,-0.2936731278896332,-0.2936731278896332,-0.49564695358276367,0.24782347679138184,0.24782347679138184
1741027515.4400535,0.42382368445396423,-0.30642762780189514,-0.30642762780189514,-0.48683419823646545,0.24341709911823273,0.24341709911823273
1741027515.4497902,0.3941577672958374,-0.31818637251853943,-0.31818637251853943,-0.474896103143692,0.237448051571846,0.237448051571846
1741027515.460036,0.3601459562778473,-0.32897621393203735,-0.32897621393203735,-0.4594147801399231,0.22970739006996155,0.22970739006996155
1741027515.4700844,0.3246704041957855,-0.3379429280757904,-0.3379429280757904,-0.4417422115802765,0.22087110579013824,0.22087110579013824
1741027515.4795842,0.2870595455169678,-0.34550222754478455,-0.34550222754478455,-0.4217078387737274,0.2108539193868637,0.2108539193868637
1741027515.4892306,0.24759240448474884,-0.35175174474716187,-0.35175174474716187,-0.3995627760887146,0.1997813880443573,0.1997813880443573
1741027515.499195,0.203785240650177,-0.3570937514305115,-0.3570937514305115,-0.3739193081855774,0.1869596540927887,0.1869596540927887
1741027515.5099077,0.154401496052742,-0.36152133345603943,-0.36152133345603943,-0.3439485728740692,0.1719742864370346,0.1719742864370346
1741027515.5202308,0.10554443299770355,-0.3645792007446289,-0.3645792007446289,-0.3134157657623291,0.15670788288116455,0.15670788288116455
1741027515.529782,0.056709595024585724,-0.3665834367275238,-0.3665834367275238,-0.2821953594684601,0.14109767973423004,0.14109767973423004
1741027515.5395231,0.006169182248413563,-0.3677642345428467,-0.3677642345428467,-0.24928894639015198,0.12464447319507599,0.12464447319507599
1741027515.5501878,-0.050492603331804276,-0.3682233393192291,-0.3682233393192291,-0.21182048320770264,0.10591024160385132,0.10591024160385132
1741027515.5609097,-0.10773656517267227,-0.3679567873477936,-0.3679567873477936,-0.17348015308380127,0.08674007654190063,0.08674007654190063
1741027515.5712721,-0.16745509207248688,-0.3670821785926819,-0.3670821785926819,-0.1330847293138504,0.0665423646569252,0.0665423646569252
1741027515.5810568,-0.22313588857650757,-0.36586329340934753,-0.36586329340934753,-0.09515160322189331,0.047575801610946655,0.047575801610946655
1741027515.5905807,-0.27755945920944214,-0.36441391706466675,-0.36441391706466675,-0.057902976870536804,0.028951488435268402,0.028951488435268402
1741027515.6006074,-0.33527758717536926,-0.36271387338638306,-0.36271387338638306,-0.018290868028998375,0.009145434014499187,0.009145434014499187
1741027515.6108496,-0.37381625175476074,-0.3409837484359741,-0.3409837484359741,0.02188834361732006,-0.01094417180866003,-0.01094417180866003
